Table 1,,,,,,,,,,,,,,,,,,
Customer_ID,Age,Income,Credit_Score,Credit_Utilization,Missed_Payments,Delinquent_Account,Loan_Balance,Debt_to_Income_Ratio,Employment_Status,Account_Tenure,Credit_Card_Type,Location,Month_1,Month_2,Month_3,Month_4,Month_5,Month_6
CUST0190,19,162851,523,0.144273833358039,6,0,44437,0.347735063973647,Employed,14,Gold,Chicago,Missed,On-time,On-time,Late,On-time,Late
CUST0191,59,183513,800,0.75103969689065,3,1,49016,0.329298820833497,Self-employed,2,Standard,Chicago,Missed,On-time,Late,Late,Late,On-time
CUST0192,62,42192,301,0.537683201659485,1,0,,0.337761450632894,Employed,14,Student,Houston,Missed,Missed,Late,Missed,On-time,Late
CUST0193,74,32019,475,0.474812205410633,4,0,22835,0.339259766446598,Self-employed,12,Business,Los Angeles,On-time,On-time,On-time,On-time,Missed,Missed
CUST0194,70,67638,612,0.356502962783783,0,0,34897,0.459050334456483,employed,8,Standard,Houston,Missed,Late,Missed,Missed,Missed,Missed
CUST0195,23,198401,820,0.505955852646924,2,1,42556,0.25403231315107,EMP,1,Business,Phoenix,Missed,Missed,Missed,Late,On-time,Late
CUST0196,45,153429,836,0.330404024468933,5,0,,0.147426409679631,retired,7,Gold,Houston,Late,On-time,Missed,Late,Late,Missed
CUST0197,45,141020,670,0.53480371132412,6,0,39259,0.230212623138411,retired,19,Gold,Phoenix,On-time,Late,On-time,Missed,Late,Missed
CUST0198,61,59238,847,0.54914679658427,5,1,22835,0.37572669335354,Unemployed,16,Standard,New York,On-time,Missed,Missed,On-time,On-time,On-time
CUST0199,61,88847,751,0.327723259528651,4,0,72809,0.302332950864717,Employed,12,Business,New York,Missed,Late,Late,On-time,Missed,Missed
CUST0200,37,69098,648,0.323907607035518,6,0,85014,0.2532400659505,retired,0,Gold,Phoenix,Late,Late,Missed,On-time,On-time,Late
CUST0201,47,62295,383,0.692439870919023,6,0,49016,0.192350273159035,employed,1,Student,Phoenix,On-time,Late,Late,Late,Missed,On-time
CUST0202,28,164143,310,0.489428009141739,0,0,95376,0.322128612173053,EMP,14,Platinum,Houston,Missed,Missed,Missed,Missed,On-time,Missed
CUST0203,72,143778,352,0.343795914147021,6,0,10778,0.36445062752738,employed,11,Platinum,Phoenix,Missed,On-time,Late,Late,Missed,Late
CUST0204,45,154487,725,0.425898739662096,3,0,95930,0.330587205509602,Employed,13,Gold,Los Angeles,Missed,Late,Late,Missed,Missed,Missed
CUST0205,42,107658,836,0.297881182658678,1,0,27697,0.274666966884505,Unemployed,1,Business,New York,Late,Missed,On-time,Late,Late,On-time
CUST0206,56,166456,522,0.486563283867616,1,1,33772,0.314664128429746,retired,17,Gold,New York,On-time,On-time,Missed,Late,Missed,On-time
CUST0207,50,36447,610,0.666325661532893,1,0,42637,0.314084296655741,employed,6,Business,Phoenix,On-time,Missed,Missed,Late,Late,Late
CUST0208,18,165159,679,0.494465866481147,3,0,3081,0.318969693121766,Self-employed,5,Student,Chicago,Missed,Missed,On-time,On-time,Late,On-time
CUST0209,74,,709,0.972726688735077,5,0,,0.181569504898087,EMP,13,Business,Chicago,On-time,On-time,Missed,Missed,Missed,On-time
CUST0210,44,40934,566,0.5842719136098,0,0,8828,0.319732635061487,employed,7,Gold,Phoenix,On-time,On-time,On-time,Missed,Missed,Missed
CUST0211,74,58088,701,0.545990889568442,6,0,1217,0.25594035315338,EMP,1,Student,Los Angeles,Late,On-time,Missed,Missed,On-time,On-time
CUST0212,69,149415,618,0.318339573806838,3,0,83604,0.404061860600975,retired,16,Standard,Chicago,Late,Late,Missed,On-time,On-time,Missed
CUST0213,30,84836,776,0.452293310631466,1,0,82909,0.313291864175027,Self-employed,4,Platinum,Phoenix,Late,On-time,Late,On-time,Missed,On-time
CUST0214,58,97986,792,0.344197231393261,4,0,13761,0.383547922182289,Unemployed,13,Gold,Los Angeles,Missed,Late,On-time,On-time,Late,Missed
CUST0215,20,166836,600,0.0668709543191752,2,0,47695,0.269821861295024,Unemployed,19,Gold,Los Angeles,On-time,Missed,Late,On-time,On-time,On-time
CUST0216,56,191517,781,0.694852444425761,6,0,11564,0.273428616238854,Self-employed,2,Gold,Houston,Late,On-time,On-time,On-time,Late,Missed
CUST0217,23,38289,682,0.397709888889953,3,0,43870,0.449425124625633,EMP,4,Student,Los Angeles,On-time,Missed,On-time,Missed,Missed,Missed
CUST0218,25,115497,617,0.347919985133338,3,0,92149,0.34363351884155,retired,15,Standard,Chicago,On-time,Late,Late,On-time,Missed,Missed
CUST0219,44,72108,339,0.542114006791693,0,0,23748,0.228548546759426,employed,17,Business,Chicago,On-time,On-time,Late,Missed,On-time,Missed
CUST0220,26,54298,836,0.602499910444303,0,0,15424,0.389697443862047,Self-employed,16,Standard,Phoenix,On-time,Missed,Late,Missed,Missed,Missed
CUST0221,54,187312,825,0.435845033418744,3,0,21613,0.246669526657212,Employed,10,Student,Phoenix,Late,Missed,On-time,Late,Missed,Late
CUST0222,50,146456,768,0.499479666478196,1,1,41743,0.322569813781152,EMP,16,Gold,Los Angeles,Late,Late,Missed,Missed,On-time,Late
CUST0223,68,52131,565,0.64923748146288,2,0,24851,0.48366746308594,Unemployed,15,Platinum,New York,Missed,On-time,Late,On-time,Late,Late
CUST0224,59,88963,572,0.42796128107801,6,0,41958,0.156871761236194,Self-employed,1,Gold,Houston,On-time,Missed,On-time,Late,Missed,On-time
CUST0225,61,,535,0.560466748352666,0,0,98062,0.282421807823346,Unemployed,3,Business,New York,Late,On-time,On-time,Late,Late,Missed
CUST0226,41,180983,776,0.168151076322169,6,0,14756,0.340827164090203,EMP,6,Platinum,Los Angeles,Missed,On-time,On-time,Late,Late,Late
CUST0227,32,20569,823,0.25173620031445,1,0,11061,0.376469833466467,Unemployed,1,Gold,Los Angeles,Late,Late,Missed,Missed,On-time,Missed
CUST0228,71,150683,820,0.62110795561608,6,0,11308,0.175876609263912,Self-employed,5,Platinum,New York,Missed,Missed,Missed,On-time,Missed,Late
CUST0229,49,,753,0.24128827216654,4,0,62010,0.146420973142498,EMP,16,Standard,Houston,Late,Late,On-time,Late,Missed,Missed
CUST0230,49,191615,659,0.546827509422659,0,1,73327,0.409074935199042,Employed,6,Student,New York,Missed,Missed,On-time,Late,Missed,On-time
CUST0231,41,165580,629,0.470600243560585,1,0,96167,0.227958514319616,Self-employed,4,Gold,Phoenix,Late,On-time,Missed,Late,Late,On-time
CUST0232,58,70284,696,0.427106547495954,1,1,2882,0.223771749200268,employed,4,Business,Chicago,On-time,On-time,Late,Late,On-time,Late
CUST0233,69,127816,781,0.334307446206454,2,0,32588,0.455024967277216,retired,19,Standard,Phoenix,Late,On-time,Late,Late,Missed,Missed
CUST0234,66,85390,617,0.681868003621075,2,0,11061,0.306970231473182,Self-employed,15,Gold,Chicago,Late,On-time,On-time,Missed,Missed,Missed
CUST0235,66,74101,561,0.845978230903967,4,0,42715,0.307623822768157,EMP,18,Standard,Los Angeles,Missed,Late,Missed,Missed,Missed,Missed
CUST0236,69,127816,345,0.560038432520038,1,0,2926,0.282020055484846,retired,8,Business,Houston,Late,Late,On-time,Missed,Late,Missed
CUST0237,29,178273,363,0.564498143134563,5,0,98999,0.177601793325683,Self-employed,4,Gold,New York,On-time,Missed,Missed,On-time,Missed,Missed
CUST0238,56,61540,731,0.363533874028501,1,1,75777,0.367569694939438,Employed,7,Business,Houston,On-time,Missed,On-time,Missed,On-time,On-time
CUST0239,19,170576,729,0.260780553635124,2,0,29561,0.340945052192562,Employed,8,Platinum,New York,On-time,Late,On-time,Missed,Missed,Late
CUST0240,20,191615,332,0.492052219038765,5,0,44439,0.316869132533943,employed,4,Business,Phoenix,On-time,On-time,Missed,On-time,Late,On-time
CUST0241,66,138961,563,0.305250070408384,0,0,33772,0.288367696072374,Unemployed,9,Platinum,Phoenix,On-time,Late,Missed,Late,Missed,Missed
CUST0242,54,114657,522,0.145477974336835,0,0,31481,0.270768035066171,retired,1,Gold,New York,Late,Missed,Late,On-time,Missed,Late
CUST0243,66,76813,749,0.660689162473116,6,0,29584,0.391248338954741,EMP,8,Platinum,Houston,On-time,On-time,Late,Late,On-time,Late
CUST0244,73,48307,319,0.670433357650366,3,0,,0.28587069367939,EMP,10,Gold,New York,Late,On-time,Late,Late,Missed,Late
CUST0245,34,193677,380,0.328232245409381,2,0,83604,0.293593896146611,Unemployed,3,Gold,Los Angeles,Late,On-time,Missed,On-time,Missed,Missed
CUST0246,66,186334,521,0.548792864255848,3,0,20052,0.352989315488377,Employed,1,Student,Phoenix,Missed,Late,Missed,Missed,On-time,Late
CUST0247,19,74163,623,0.700390453558353,5,0,15424,0.320796093068038,Employed,5,Gold,Los Angeles,Missed,Late,Missed,Late,Late,On-time
CUST0248,19,102235,412,0.541005337412375,2,1,26649,0.464227605754043,Self-employed,13,Platinum,Phoenix,On-time,Late,On-time,On-time,On-time,Late
CUST0249,45,27763,655,0.261369070780253,4,0,52425,0.123863322252669,employed,0,Student,Phoenix,On-time,On-time,Late,Late,Missed,Late
CUST0250,71,39285,818,0.45342131735258,1,0,99620,0.329990743836726,retired,17,Student,Chicago,Missed,On-time,Missed,Missed,On-time,On-time
CUST0251,40,66991,337,0.765361884008398,4,0,23431,0.229439421952783,employed,6,Gold,Los Angeles,Missed,Missed,On-time,Late,Late,Missed
CUST0252,54,185883,663,0.549405328721022,5,1,95074,0.205791346524507,employed,0,Business,Los Angeles,Missed,On-time,Missed,Late,On-time,Late
CUST0253,49,119185,635,0.607826420636561,2,0,31674,0.254293579395565,Self-employed,0,Business,Chicago,Missed,Missed,Late,Missed,Late,On-time
CUST0254,50,98042,847,0.568325843873822,5,1,90739,0.305467940848176,employed,0,Student,Houston,On-time,Missed,Late,Missed,Missed,On-time
CUST0255,18,116042,544,0.328897728404349,1,0,30509,0.30990690759234,Unemployed,3,Gold,Los Angeles,Missed,Late,On-time,On-time,Missed,Missed
CUST0256,36,95219,535,0.375830956143471,0,0,41594,0.14826937843215,Self-employed,3,Business,New York,On-time,Missed,Missed,On-time,On-time,Late
CUST0257,19,155734,524,0.567773031410348,0,0,3142,0.245891617032218,Unemployed,17,Gold,Chicago,On-time,On-time,On-time,On-time,Late,Missed
CUST0258,70,116042,608,0.663374356004081,5,1,63443,0.328122155147645,Self-employed,10,Gold,Los Angeles,Late,On-time,Missed,Late,Missed,On-time
CUST0259,61,109456,354,0.719980990183576,3,0,8526,0.212306954921634,employed,0,Student,Houston,Late,Missed,On-time,Missed,On-time,Missed
CUST0260,43,70284,405,0.328378891046361,2,0,10778,0.188521609528348,Unemployed,9,Student,Los Angeles,Late,Missed,Missed,On-time,Missed,On-time
CUST0261,49,61540,777,0.586624106935438,2,0,15171,0.1,Unemployed,8,Standard,Phoenix,On-time,Missed,Late,On-time,On-time,Late
CUST0262,23,93752,350,0.737408822343795,0,0,11942,0.233680655162464,Unemployed,3,Business,New York,On-time,Missed,On-time,Late,Missed,Late
CUST0263,49,42350,341,0.302583645942395,6,0,83022,0.185037080104918,Self-employed,5,Business,Chicago,Late,Missed,Missed,Late,Missed,Missed
CUST0264,72,97750,414,0.797349427159954,4,0,72332,0.201606711688994,EMP,15,Business,Phoenix,Late,Missed,Late,Missed,On-time,Missed
CUST0265,21,142016,445,0.827788165468837,6,1,65548,0.272817969672034,employed,1,Platinum,Houston,Late,On-time,Missed,Late,Late,On-time
CUST0266,72,16062,584,1.02501726792433,1,0,92285,0.24001711234571,Unemployed,17,Gold,Phoenix,Missed,Late,Missed,Missed,On-time,Late
CUST0267,28,75692,534,0.546186688165998,4,0,48397,0.183376210614069,retired,9,Student,Phoenix,Missed,Missed,Late,Late,Missed,Late
CUST0268,73,158087,669,0.547284935252489,4,0,68998,0.1,EMP,16,Business,Houston,Late,Late,Missed,On-time,Missed,Late
CUST0269,34,53765,736,0.665398877823463,5,0,52413,0.330231130514764,retired,12,Standard,Phoenix,Missed,Missed,On-time,On-time,Missed,Late
CUST0270,55,198062,766,0.659560534609883,0,0,50989,0.375282721380847,employed,17,Business,Chicago,Missed,Missed,On-time,Missed,Late,Late
CUST0271,41,38049,648,0.725273372199121,6,0,44016,0.260325502100562,employed,12,Gold,Los Angeles,Late,Missed,Late,On-time,Missed,Missed
CUST0272,22,166222,762,0.65680663609302,6,0,29416,0.273422430354572,Unemployed,16,Gold,Phoenix,Late,Missed,Missed,Late,Late,Late
CUST0273,69,,423,0.478787618192392,0,1,,0.300281051568612,Unemployed,4,Student,Chicago,Missed,Late,Missed,Late,Missed,Missed
CUST0274,51,193031,670,0.7443994241947,6,1,80150,0.457878357661225,Self-employed,10,Platinum,Los Angeles,On-time,On-time,Missed,Missed,Late,Missed
CUST0275,23,189358,823,0.285749170061454,0,0,2687,0.143229220617422,EMP,6,Student,Los Angeles,Late,On-time,On-time,Late,Late,Late
CUST0276,39,101188,694,0.501170467345075,5,1,23685,0.258551027412743,EMP,9,Business,Phoenix,Late,Late,On-time,Late,On-time,Missed
CUST0277,28,,421,0.812747123209959,3,0,77719,0.127802703586728,Unemployed,16,Standard,Chicago,On-time,Missed,Missed,Late,Missed,On-time
CUST0278,65,54749,407,0.249950700375936,4,0,44439,0.336231845873555,employed,14,Student,Phoenix,Missed,Missed,On-time,On-time,On-time,Late
CUST0279,33,,418,0.364504868600567,5,0,37905,0.285604160621198,Unemployed,17,Platinum,Houston,Missed,On-time,Late,Missed,Missed,On-time
CUST0280,50,65990,622,0.634349458215458,2,0,99005,0.320299211293607,employed,18,Student,Los Angeles,Missed,Missed,Missed,Missed,Late,Missed
CUST0281,26,42350,825,0.57878239464723,1,0,46813,0.315312256259107,employed,1,Gold,Phoenix,Late,Late,Late,Missed,Missed,Late
CUST0282,23,42350,823,0.324994918468751,3,1,,0.399070825370351,Unemployed,3,Business,Los Angeles,On-time,Missed,Missed,Late,Late,Missed
CUST0283,33,116570,452,0.416761199453971,2,0,50989,0.353813296456846,Employed,2,Business,Chicago,Missed,On-time,Missed,On-time,Late,Missed
CUST0284,46,159572,724,0.263843587469932,4,1,74433,0.383050795766008,EMP,6,Business,New York,On-time,On-time,On-time,On-time,Late,Missed
CUST0285,20,116570,739,0.696096999904114,6,0,52331,0.193446531010305,retired,17,Business,Phoenix,Late,Late,On-time,Late,Late,Missed
CUST0286,37,190333,700,0.448823728465893,0,0,41958,0.419317086497514,employed,9,Business,Phoenix,Late,Missed,On-time,On-time,Late,On-time
CUST0287,53,32955,482,0.858431182152126,4,1,45089,0.2277637260511,employed,6,Business,Los Angeles,Missed,Missed,Late,Late,Late,Missed
CUST0288,36,141131,385,0.516220048808004,5,0,63375,0.233513045737601,Employed,7,Standard,Chicago,On-time,Missed,Late,On-time,On-time,On-time
CUST0289,43,68682,579,0.456051939319424,1,0,86965,0.327084257735299,retired,5,Platinum,Houston,Missed,On-time,Late,Late,On-time,Missed
CUST0290,20,16062,658,0.43663564774164,5,0,67673,0.330191826304927,Self-employed,0,Business,Chicago,Late,On-time,On-time,Missed,Late,On-time
CUST0291,36,,836,0.451160032961514,3,0,70406,0.192814319776752,Employed,3,Platinum,Phoenix,Late,Late,Late,Late,Late,Late
CUST0292,37,155734,315,0.52216421902676,3,0,84521,0.28267207082261,retired,13,Business,Houston,Missed,Late,Missed,On-time,Missed,Missed
CUST0293,49,38061,316,1.00248151531566,1,0,95267,0.448823531686947,Employed,16,Student,Chicago,Late,Late,Late,Late,Missed,Missed
CUST0294,24,,436,0.432228065980128,2,0,45595,0.15316634384659,employed,19,Business,New York,Late,Late,On-time,Missed,On-time,Missed
CUST0295,69,43251,515,0.438729307845738,2,1,52331,0.448521924101272,EMP,17,Gold,Los Angeles,Missed,Missed,On-time,Late,Late,On-time
CUST0296,58,90353,658,0.513118769136635,3,0,82714,0.275830154858351,Employed,10,Standard,Chicago,Missed,Missed,Late,Missed,Late,Missed
CUST0297,50,81234,310,0.718054901268852,3,0,79552,0.1,Self-employed,13,Student,Chicago,On-time,On-time,On-time,On-time,Missed,On-time
CUST0298,57,19835,793,0.215803087785444,6,0,41653,0.163326826651709,Unemployed,8,Student,New York,Late,On-time,Late,On-time,Missed,Missed
CUST0299,56,,673,0.591018547381929,0,1,89660,0.20365224622648,retired,14,Gold,Phoenix,Late,Missed,On-time,Late,Missed,On-time
CUST0300,35,,321,0.336514964795767,6,0,62342,0.237607069921725,Employed,11,Business,Los Angeles,Missed,Late,Late,Late,Missed,On-time
CUST0301,57,159188,415,0.610654537790189,6,0,52259,0.289528674137466,Employed,9,Standard,Chicago,Missed,Late,Late,Missed,On-time,Late
CUST0302,18,70479,834,0.401248011527908,2,0,82789,0.1,Self-employed,18,Student,Houston,Missed,Late,Late,Late,Missed,Late
CUST0303,28,119573,700,0.05,1,0,52217,0.318680439247765,EMP,18,Standard,Chicago,Missed,Late,Late,Missed,On-time,Missed
CUST0304,45,81234,584,0.573915520537497,2,0,9859,0.194490949167511,Employed,5,Student,Los Angeles,Late,Late,Missed,Missed,Missed,Late
CUST0305,74,149415,591,0.572228954069373,0,0,52217,0.439052257160105,Employed,19,Business,Chicago,Late,Missed,On-time,On-time,On-time,Late
CUST0306,42,136465,595,0.384183938304114,5,0,75316,0.272982327925602,EMP,5,Student,New York,Late,Late,Late,On-time,Missed,On-time
CUST0307,67,53494,591,0.372331227971399,3,0,12176,0.394284617173272,Self-employed,7,Student,Chicago,On-time,On-time,Late,Missed,Late,On-time
CUST0308,40,,307,0.237725454982469,3,0,71588,0.411034897991429,retired,0,Platinum,Chicago,Missed,Late,On-time,Missed,Missed,Missed
CUST0309,48,70479,385,0.654619988307774,0,1,99005,0.408327324346621,retired,16,Business,Houston,Missed,Late,On-time,Late,Late,On-time
CUST0310,47,90697,682,0.676443156493361,6,1,46720,0.243359325703751,Employed,16,Gold,New York,Late,Missed,Missed,Late,On-time,Late
CUST0311,59,19835,374,0.324189822964822,1,0,82909,0.242079984227867,EMP,14,Gold,New York,Late,Late,On-time,Missed,Late,On-time
CUST0312,52,176426,320,0.392013108092229,3,1,31674,0.277502670071168,Employed,6,Business,Chicago,Missed,Late,Missed,Missed,Late,Missed
CUST0313,24,194208,321,0.487342175772207,4,0,62253,0.363623737537892,Unemployed,18,Gold,Houston,Missed,On-time,On-time,On-time,Late,Late
CUST0314,33,181267,494,0.954173056207109,6,0,15938,0.248930473024583,retired,2,Business,Chicago,On-time,Missed,Late,On-time,Late,On-time
CUST0315,43,77292,316,0.609024349517786,3,0,612,0.288073752640975,employed,10,Gold,Chicago,Late,Late,Missed,Missed,Late,Late
CUST0316,65,32019,419,0.311316896998324,4,0,13355,0.327359381633944,Unemployed,19,Platinum,Los Angeles,Late,On-time,Late,On-time,On-time,On-time
CUST0317,74,102235,557,0.560756061898101,0,0,10778,0.209510807395213,Employed,18,Gold,Los Angeles,On-time,On-time,Late,Missed,Missed,On-time
CUST0318,69,120891,749,0.224661691872383,0,1,66118,0.203189171167088,Self-employed,8,Student,Houston,On-time,Late,On-time,On-time,Missed,Late
CUST0319,66,33017,625,0.643598061983234,6,0,30443,0.2841736118596,retired,9,Business,Phoenix,Missed,Missed,Missed,Late,On-time,On-time
CUST0320,19,53765,446,0.835109478708897,3,1,86846,0.297417881495164,employed,1,Standard,Los Angeles,Late,Missed,On-time,On-time,Missed,On-time
CUST0321,18,53513,391,0.835958337016791,2,0,82382,0.343388548000164,Unemployed,0,Standard,Phoenix,Missed,On-time,Late,Missed,Missed,Late
CUST0322,65,184160,316,0.646978700694867,4,0,95303,0.367188657495155,retired,15,Business,New York,Late,On-time,On-time,Late,Late,On-time
CUST0323,29,70393,715,0.383317528826374,1,0,87110,0.190093717942835,EMP,17,Platinum,Los Angeles,Missed,On-time,Missed,Missed,Missed,On-time
CUST0324,22,193352,471,0.239819648697174,3,0,80430,0.218791506805643,Self-employed,16,Gold,Los Angeles,On-time,On-time,On-time,On-time,Missed,On-time
CUST0325,54,137402,358,0.219958991326178,1,0,32615,0.202924771243689,Unemployed,5,Platinum,Houston,Missed,On-time,Missed,Late,On-time,Late
CUST0326,49,18709,534,0.05,3,0,62561,0.441244740159142,EMP,13,Standard,Phoenix,On-time,Missed,On-time,Missed,Missed,Missed
CUST0327,72,153311,696,0.638771152601584,2,0,3081,0.287972940979746,Employed,14,Business,Los Angeles,Late,Late,Missed,On-time,Missed,Late
CUST0328,26,106267,471,0.47943289595512,2,0,43927,0.301612929524502,EMP,13,Business,Los Angeles,Missed,Missed,Missed,Late,Missed,Missed
CUST0329,58,179506,461,0.681843233290625,6,0,32615,0.305777436401351,Unemployed,2,Platinum,Houston,On-time,Missed,Late,Missed,On-time,Late
CUST0330,52,26174,556,0.785606297046957,6,0,92183,0.228432998628236,Unemployed,18,Platinum,Houston,Late,On-time,On-time,Late,On-time,On-time
CUST0331,36,43251,644,0.519981108780482,2,0,39259,0.456426951894603,Employed,11,Gold,Phoenix,On-time,Missed,Missed,On-time,Missed,Late
CUST0332,65,81234,326,0.52919232194263,5,0,17023,0.341102665481872,EMP,1,Student,New York,On-time,Late,Late,Late,Missed,On-time
CUST0333,33,85640,522,0.407135931100506,2,0,80150,0.303959052977794,EMP,2,Student,New York,Missed,Late,Late,Missed,On-time,Late
CUST0334,20,67638,498,0.430783116565518,0,0,27446,0.189474357884943,Employed,17,Gold,Chicago,Missed,Late,On-time,On-time,On-time,Missed
CUST0335,37,81234,339,0.645693982494586,0,1,91557,0.183806750834375,EMP,0,Student,Los Angeles,On-time,On-time,Late,On-time,Missed,Late
CUST0336,41,159356,658,0.465124993926937,5,0,44449,0.269109246839423,retired,19,Standard,Phoenix,Missed,Missed,Late,Missed,Missed,Late
CUST0337,71,150230,627,0.436198466649435,4,1,31316,0.230000820642817,Employed,5,Student,Los Angeles,On-time,Late,On-time,On-time,On-time,Late
CUST0338,73,120570,820,0.496336628111429,1,0,61186,0.193255565445344,Self-employed,4,Gold,Phoenix,On-time,Missed,Late,Late,On-time,Missed
CUST0339,50,117795,591,0.677266039212318,3,1,51016,0.262904198042844,Unemployed,0,Student,Phoenix,Late,Missed,Missed,Late,Missed,Late
CUST0340,41,62295,715,0.361467688433979,3,1,86488,0.278357197172411,Self-employed,18,Business,Phoenix,Late,Late,On-time,Missed,Late,Missed
CUST0341,69,70479,361,0.486694296489593,5,0,11308,0.314178542046026,retired,0,Platinum,Los Angeles,On-time,Late,Late,Missed,Late,Missed
CUST0342,28,166836,495,0.549055567555686,0,0,62253,0.249608052862573,retired,15,Standard,Houston,Missed,Missed,On-time,Late,Late,Missed
CUST0343,66,18267,541,0.732044380717047,6,0,,0.199239930533996,employed,11,Business,Los Angeles,Late,On-time,Missed,Late,Missed,On-time
CUST0344,25,118333,486,0.452140644640116,3,0,72809,0.202707911400875,employed,7,Business,Phoenix,On-time,On-time,On-time,On-time,Missed,Late
CUST0345,53,119573,465,0.356435322789655,0,0,89660,0.421297272922618,employed,15,Gold,Chicago,On-time,Missed,On-time,On-time,On-time,Late
CUST0346,55,136790,655,0.403127811145528,4,0,42551,0.174824231363825,Employed,0,Platinum,New York,On-time,On-time,On-time,Late,Missed,Missed
CUST0347,57,117023,700,0.710611486603075,1,0,89537,0.336318229829127,EMP,3,Platinum,Phoenix,On-time,Late,Missed,Missed,Missed,Missed
CUST0348,37,112007,416,0.906661059720693,4,0,56061,0.351954632977439,retired,9,Standard,Chicago,Late,On-time,Late,On-time,Late,On-time
CUST0349,52,99665,789,0.237248437262793,5,0,76567,0.287872452416433,Self-employed,10,Gold,Houston,Missed,On-time,Missed,Missed,On-time,On-time
CUST0350,65,38289,493,0.280939676986028,2,0,79013,0.476782905840517,Self-employed,16,Standard,Phoenix,On-time,Missed,Late,Late,On-time,Late
CUST0351,42,167424,341,0.46624064265957,2,1,52259,0.350171899302769,Self-employed,6,Student,Chicago,Missed,On-time,Late,On-time,Late,Missed
CUST0352,52,98613,820,0.522191219213608,2,0,2200,0.484290304830465,Self-employed,11,Business,Phoenix,Missed,Late,Late,Late,Late,Missed
CUST0353,42,176426,736,0.657393913110999,4,0,47695,0.234893599808512,employed,6,Standard,Los Angeles,Missed,Missed,Late,Late,On-time,Missed
CUST0354,46,33017,622,0.321773398279702,3,0,86828,0.236605459010658,Self-employed,11,Business,Chicago,On-time,Missed,On-time,Missed,Missed,Late
CUST0355,35,52744,700,0.287378192670107,1,0,24623,0.352753715868001,EMP,14,Gold,Los Angeles,Missed,On-time,Missed,On-time,On-time,Late
CUST0356,63,149415,385,0.527617430626726,2,1,4265,0.273853436268079,employed,1,Student,Los Angeles,On-time,On-time,Missed,Late,Missed,Late
CUST0357,35,32955,359,0.448319855958566,5,1,77348,0.468566542489201,Self-employed,13,Gold,Chicago,Missed,On-time,Missed,On-time,Late,Missed
CUST0358,19,36677,611,0.685344199554305,5,1,11251,0.334170038363093,Employed,12,Student,New York,Missed,On-time,Late,On-time,Late,On-time
CUST0359,71,198062,538,0.597471960638076,2,0,25807,0.195542578014328,Unemployed,3,Student,Chicago,On-time,On-time,Missed,Missed,On-time,Missed
CUST0360,52,137402,617,0.611075869526643,2,0,78035,0.126318359145597,Unemployed,13,Business,New York,Missed,On-time,On-time,Missed,Late,Late
CUST0361,33,38524,311,0.479103730724626,1,0,68998,0.292176140765673,Unemployed,13,Gold,Phoenix,On-time,Missed,Late,On-time,On-time,Missed
CUST0362,58,180421,679,0.971116051713641,2,0,53553,0.291087687046676,employed,15,Gold,Phoenix,Late,Missed,Late,On-time,On-time,Late
CUST0363,53,107193,316,0.332450403681248,1,1,86447,0.331376592330838,Self-employed,6,Standard,Chicago,Missed,Missed,Missed,Missed,Late,Missed
CUST0364,50,21949,682,0.622161966750955,5,0,31449,0.42106905737559,retired,18,Gold,Phoenix,Late,On-time,On-time,Late,Missed,Late
CUST0365,21,34870,622,0.246062002585378,2,0,13761,0.407911330399392,retired,1,Standard,Houston,Missed,On-time,Late,Late,On-time,Late
CUST0366,50,59811,475,0.285306464452109,4,0,23125,0.242109896766356,retired,9,Platinum,Los Angeles,Missed,On-time,Late,Missed,Missed,On-time
CUST0367,31,42350,389,0.378530880246909,6,0,50310,0.170618059819557,employed,17,Platinum,Los Angeles,Missed,On-time,On-time,Missed,Late,Late
CUST0368,38,118081,523,0.825864667323605,4,0,74288,0.176587886499092,EMP,16,Platinum,New York,Late,Missed,Late,Late,On-time,Missed
CUST0369,65,28807,728,0.552778886090803,5,0,24670,0.226319829467862,Employed,4,Gold,Phoenix,Late,On-time,Missed,On-time,On-time,On-time
CUST0370,37,,459,0.381904386291124,1,0,62561,0.263326845196098,Employed,11,Gold,New York,On-time,Missed,On-time,Late,Late,Missed
CUST0371,73,,384,0.574887265190914,4,0,91970,0.330506213896516,Unemployed,5,Standard,Los Angeles,Late,Late,Late,Missed,Missed,Missed
CUST0372,25,90353,643,0.507029576284901,1,0,88423,0.219903240310402,Unemployed,8,Student,Los Angeles,Missed,Late,Missed,On-time,Missed,Late
CUST0373,24,42350,664,0.401605326172176,4,0,11251,0.328039197111331,retired,19,Standard,Phoenix,Late,On-time,On-time,Late,Missed,Late
CUST0374,20,76813,693,0.220674228842354,4,0,85678,0.336204014585905,retired,0,Platinum,Houston,On-time,On-time,On-time,Missed,Late,Late
CUST0375,34,101900,648,0.787708496902458,1,1,48942,0.314334388259588,Unemployed,14,Standard,Houston,Missed,Missed,Missed,Missed,On-time,Missed
CUST0376,50,,773,0.541963625742008,3,0,7468,0.18713770029873,Self-employed,5,Student,Phoenix,Missed,Missed,Late,On-time,Missed,Late
CUST0377,65,,781,0.934747674693647,4,0,26000,0.346782672523595,EMP,18,Gold,Phoenix,On-time,Late,On-time,Late,On-time,On-time
CUST0378,29,68932,535,0.688064324108176,2,0,82909,0.508126962876672,EMP,17,Standard,New York,Late,Late,On-time,Missed,On-time,Late
